backend,batch,blas,check_ok,compiler,device,device_type,driver,dtype,epoch_act_ms,epoch_biasgrad_ms,epoch_d2h_ms,epoch_delta_ms,epoch_device_total_ms,epoch_gemm_ms,epoch_h2d_ms,epoch_loss_ms,epoch_other_ms,epoch_reg_ms,epoch_update_ms,epoch_wait_ms,epoch_wall_ms,epochs,gflops_gemm,gflops_total,git_bench,git_lib,gpu_energy_j,gpu_power_w,gpu_util_pct,host,id,intensity,iqr_epoch_s,layers,losses_finite,median_epoch_s,mode,n_samples,options,prof_act_ms,prof_batches,prof_biasgrad_ms,prof_bytes_d2h,prof_bytes_h2d,prof_d2h_ms,prof_delta_ms,prof_device_total_ms,prof_epoch_wall_ms,prof_epochs,prof_gemm_ms,prof_h2d_ms,prof_launches,prof_loss_ms,prof_other_ms,prof_reg_ms,prof_unprofiled,prof_update_ms,prof_wait_ms,prof_wall_ms,samples_per_s,seed,steady_epoch_s,steady_samples_per_s,steps_per_s,tag,threads,threads_effective,timestamp,version,workload
ompnn,256,cublas,True,Clang 18.1.3 /usr/bin/clang++-18,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,double,64.62463828,59.45746276,0.0,37.90375336,1074.7814536399999,710.66588932,19.99136708,27.72486084,0.0,0.0,154.41348200000002,0.0,1077.9209619599999,5,127.1079440174519,128.7662044185691,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,3720.0898682971992,132.08892086330937,67.02877697841727,d58212944fee,58c22e5c89c2,28.94651789149673,0.004708755598403558,784-512-256-10,True,1.1363997830078005,train,60000,"{""profile"": true}",1615.615957,5875,1486.436569,0,1905600000,0.0,947.593834,26869.536341,,25,17766.647233,499.784177,117510,693.121521,0.0,0.0,0,3860.33705,0.0,26948.024049,52798.32053574771,1,1.0543789184999999,56905.538366945264,206.79342209834522,,,16,2026-09-04T08:23:35+00:00,0.1.0,mnist-512-256
ompnn,256,tiled,True,Clang 18.1.3 /usr/bin/clang++-18,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,82.08742133333332,96.50919483333332,0.0,64.86482033333333,873.6847448333333,483.73206733333336,9.4604445,27.793334,0.0,0.0,109.23746249999999,0.0,878.2980899999999,2,106.38831387136513,107.90093782307822,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,655.5716986469315,123.72148148148148,49.55555555555556,d58212944fee,51607c3c307c,39.36769759450172,0.009378180242492817,256-256-256-256-256-16,True,0.9032936959993094,train,65536,"{""blas"": ""tiled"", ""profile"": true}",492.524528,1536,579.055169,0,213909504,0.0,389.188922,5242.108469,,6,2902.392404,56.762667,52230,166.760004,0.0,0.0,0,655.424775,0.0,5269.78854,72552.2610090817,1,0.873911973,74991.53464510321,283.4072695667254,,,16,2026-09-04T08:23:43+00:00,0.1.0,sweep-w256-d4-b256
ompnn,256,cublas,True,Clang 18.1.3 /usr/bin/clang++-18,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,72.365274,66.31750283333334,0.0,58.81614066666666,517.3102695,163.6437885,16.038266166666666,24.6736525,0.0,0.0,115.45564483333334,0.0,521.3374666666667,2,175.50699710430266,178.002347184145,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,258.62978751713086,85.0725,30.75,d58212944fee,233cd4919007,39.36769759450172,0.01748330774717033,256-256-256-256-256-16,True,0.5475559085025452,train,65536,"{""profile"": true}",434.191644,1536,397.905017,0,213909504,0.0,352.896844,3103.861617,,6,981.862731,96.229597,52230,148.041915,0.0,0.0,0,692.733869,0.0,3128.0248,119688.23453887607,1,0.487056257,134555.29840365032,467.53216616748466,,,16,2026-09-04T08:23:47+00:00,0.1.0,sweep-w256-d4-b256
ompnn,256,tiled,True,Clang 18.1.3 /usr/bin/clang++-18,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,129.90636783333335,129.40991916666667,0.0,108.8419085,3915.1367065,3099.355006333333,9.998182666666667,31.902355666666665,0.0,0.0,405.7229663333333,0.0,3925.4644006666663,2,331.92796112720816,335.1376262899492,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,4300.85094808192,182.72230769230768,82.2905982905983,d58212944fee,49e60ef17359,79.17792963806632,0.04404413299926091,256-1024-1024-1024-1024-16,True,3.953003852016991,train,65536,"{""blas"": ""tiled"", ""profile"": true}",779.438207,1536,776.459515,0,213909504,0.0,653.051451,23490.820239,,6,18596.130038,59.989096,52230,191.414134,0.0,0.0,0,2434.337798,0.0,23552.786404,16578.784755436234,1,3.879961343,16890.889935858828,64.76087795092279,,,16,2026-09-04T08:24:17+00:00,0.1.0,sweep-w1024-d4-b256
ompnn,256,cublas,True,Clang 18.1.3 /usr/bin/clang++-18,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,96.18689499999999,84.03874783333333,0.0,72.38884033333333,1115.3806588333334,416.70880316666666,14.005986166666666,26.672443833333332,0.0,0.0,405.3789425,0.0,1124.9479395,2,1127.0463697668172,1137.9446425653778,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,980.2414868705832,145.61558823529413,53.55882352941177,d58212944fee,76b98640fc44,79.17792963806632,0.0567795524984831,256-1024-1024-1024-1024-16,True,1.1642045475018676,train,65536,"{""profile"": true}",577.12137,1536,504.232487,0,213909504,0.0,434.333042,6692.283953,,6,2500.252819,84.035917,52230,160.034663,0.0,0.0,0,2432.273655,0.0,6749.687637,56292.51332218737,1,1.111984875,58936.053424287806,219.8926301647944,,,16,2026-09-04T08:24:27+00:00,0.1.0,sweep-w1024-d4-b256
ompnn,256,tiled,True,Clang 18.1.3 /usr/bin/clang++-18,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,290.092242,237.60147849999998,0.0,225.46445866666667,44130.4948005,40268.7265045,9.556336833333333,50.119999666666665,0.0,0.0,3048.9337803333333,0.0,44222.32840816667,2,455.1125248758637,458.88832034154217,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,57688.92677528883,217.30817417876244,97.91596638655462,d58212944fee,70501eab7212,110.5098853438531,0.7692826107522706,256-4096-4096-4096-4096-16,True,44.147009612992406,train,65536,"{""blas"": ""tiled"", ""profile"": true}",1740.553452,1536,1425.608871,0,213909504,0.0,1352.786752,264782.968803,,6,241612.359027,57.338021,52230,300.719998,0.0,0.0,0,18293.602682,0.0,265333.970449,1484.4946594233836,1,44.272881574,1480.2741016633333,5.798807263372592,,,16,2026-09-04T08:29:48+00:00,0.1.0,sweep-w4096-d4-b256
ompnn,256,cublas,True,Clang 18.1.3 /usr/bin/clang++-18,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,205.49055083333334,147.74431116666668,0.0,169.9498025,6334.218533,2718.0094726666666,9.687735166666666,35.825123,0.0,0.0,3047.5115376666668,0.0,6422.0720833333335,2,3099.8116776376955,3125.528954656327,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,8198.802550502362,212.23062827225132,87.31937172774869,d58212944fee,edd1924c0b59,110.5098853438531,0.0995492460206151,256-4096-4096-4096-4096-16,True,6.481637950986624,train,65536,"{""profile"": true}",1232.943305,1536,886.465867,0,213909504,0.0,1019.698815,38005.311198,,6,16308.056836,58.126411,52230,214.950738,0.0,0.0,0,18285.069226,0.0,38532.4325,10111.024481091885,1,6.351802085,10317.70183059789,39.496189379265175,,,16,2026-09-04T08:30:38+00:00,0.1.0,sweep-w4096-d4-b256
ompnn,40,tiled,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,2.31493372,0.87736476,0.0,1.13058312,13.283659,5.2684611199999996,0.00436004,1.17242872,0.0,0.33830987999999995,2.1772176400000003,0.0,13.3143054,5,0.002758646234735994,0.0034092249675137503,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-4-g3137817,17.767303921818968,87.77000000000001,50.0,476ccbc833c5,e25da7948b67,1.2191103789126854,0.0001269846106879413,17-4-1,True,0.013305076793767513,train,124,"{""blas"": ""tiled"", ""profile"": true}",57.873343,100,21.934119,0,44640,0.0,28.264578,332.091475,,25,131.711528,0.109001,1360,29.310718,0.0,8.457747,0,54.430441,0.0,332.857635,9319.750793027008,1,0.013004455,9535.19390085936,300.6371223557099,,,16,2026-09-04T01:50:37+00:00,0.1.0,monk
ompnn,40,cublas,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,2.3207815199999997,0.187526,0.0,1.13044768,7.400599959999999,0.41190252,0.00368008,1.16547548,0.0,0.05406888000000001,2.1267178,0.0,7.420880039999999,5,0.004948163323488781,0.006115101578941017,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,,87.45,4.0,9f4bbbab7ba4,b128d2cd8ed5,1.2191103789126854,4.063060041517054e-05,17-4-1,True,0.007417701801750809,train,124,"{""profile"": true}",58.019538,100,4.68815,0,44640,0.0,28.261192,185.014999,,25,10.297563,0.092002,1360,29.136887,0.0,1.351722,0,53.167945,0.0,185.522001,16716.767984759394,1,0.00735104,16868.361483545184,539.2505801535289,,,16,2026-09-04T04:41:26+00:00,0.1.0,monk
ompnn,40,tiled,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,double,2.26353728,0.83974836,0.0,1.10289312,13.84869724,5.97170864,0.005101919999999999,1.17446444,0.0,0.33385644,2.15738704,0.0,13.87696476,5,0.0026491113209425672,0.003273858149464768,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,17.63661408527638,87.21000000000001,53.0,9f4bbbab7ba4,bd002deda468,0.6095551894563427,8.909320458769764e-05,17-4-1,True,0.013855212391354144,train,124,"{""blas"": ""tiled"", ""profile"": true}",56.588432,100,20.993709,0,89280,0.0,27.572328,346.217431,,25,149.292716,0.127548,1360,29.361611,0.0,8.346411,0,53.934676,0.0,346.924119,8949.700408589753,1,0.0138611875,8945.842482832008,288.7000131803146,,,16,2026-09-04T04:41:26+00:00,0.1.0,monk
ompnn,40,cublas,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,double,2.36278108,0.20271460000000002,0.0,1.1329757200000001,7.624607600000001,0.47412832,0.00505108,1.18667948,0.0,0.10436324000000001,2.15591408,0.0,7.652272480000001,5,0.004750413064425592,0.005870715360787512,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,,86.92,26.0,9f4bbbab7ba4,dfb21519bed2,0.6095551894563427,0.0001253696042113001,17-4-1,True,0.007726485992316156,train,124,"{""profile"": true}",59.069527,100,5.067865,0,89280,0.0,28.324393,190.61519,,25,11.853208,0.126277,1360,29.666987,0.0,2.609081,0,53.897852,0.0,191.306812,16048.692785221594,1,0.007502013,16528.896977384604,517.6997672652127,,,16,2026-09-04T04:41:26+00:00,0.1.0,monk
ompnn,40,tiled,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,23.04290348,13.05953912,0.0,15.07099064,165.35754012,83.00574699999999,0.01099928,7.94115916,0.0,0.64572328,22.58047816,0.0,165.51376295999998,5,0.17417386948641264,0.1899226949561893,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,360.4063197597503,88.75,87.47619047619048,9f4bbbab7ba4,3eea52561373,6.563354603463993,0.0002048689872026499,12-64-64-3,True,0.1653520133928396,train,1000,"{""blas"": ""tiled"", ""profile"": true}",576.072587,625,326.488478,0,300000,0.0,376.774766,4133.938503,,25,2075.143675,0.274982,12585,198.528979,0.0,16.143082,0,564.511954,0.0,4137.844074,6047.70380161155,1,0.1653694315,6047.066806297874,151.19259504028878,,,16,2026-09-04T04:41:31+00:00,0.1.0,cup
ompnn,40,cublas,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,23.41882256,1.8643915999999998,0.0,14.87099888,74.79864612,3.89488336,0.01012596,7.9257097199999995,0.0,0.10019456,22.71351948,0.0,74.93538356,5,0.38520359176328506,0.42003375403102017,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,161.97711095009404,88.711,79.4,9f4bbbab7ba4,8a1bfd869c4e,6.563354603463993,0.00015863198786973676,12-64-64-3,True,0.07476565799443051,train,1000,"{""profile"": true}",585.470564,625,46.60979,0,300000,0.0,371.774972,1869.966153,,25,97.372084,0.253149,12585,198.142743,0.0,2.504864,0,567.837987,0.0,1873.384589,13375.124714002954,1,0.074633139,13398.873655843418,334.37811785007386,,,16,2026-09-04T04:41:33+00:00,0.1.0,cup
ompnn,40,tiled,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,double,23.29267084,13.0351144,0.0,15.136738880000001,176.676677,93.71584388,0.018942479999999998,7.941130439999999,0.0,0.6572698800000001,22.8789662,0.0,176.83539027999998,5,0.16292941199115807,0.1776615120524836,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,383.57361325437,89.96181818181819,88.5909090909091,9f4bbbab7ba4,2e268b8a59ac,3.2816773017319965,0.0006240366026759037,12-64-64-3,True,0.17676366500090807,train,1000,"{""blas"": ""tiled"", ""profile"": true}",582.316771,625,325.87786,0,600000,0.0,378.418472,4416.916925,,25,2342.896097,0.473562,12585,198.528261,0.0,16.431747,0,571.974155,0.0,4420.884757,5657.271249692989,1,0.17646399299999999,5666.878454915162,141.43178124232472,,,16,2026-09-04T04:41:38+00:00,0.1.0,cup
ompnn,40,cublas,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,double,23.45340056,1.9668686800000001,0.0,14.906956319999999,76.45606352,4.8093818399999995,0.01833436,7.96085688,0.0,0.17372664000000002,23.16653824,0.0,76.61700300000001,5,0.37650383673795274,0.41054736594799796,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,162.25656801047063,88.922,78.7,9f4bbbab7ba4,bfcd567b81d8,3.2816773017319965,0.00038785939104854505,12-64-64-3,True,0.0764932443969883,train,1000,"{""profile"": true}",586.335014,625,49.171717,0,600000,0.0,372.673908,1911.401588,,25,120.234546,0.458359,12585,199.021422,0.0,4.343166,0,579.163456,0.0,1915.425075,13073.049886734469,1,0.07633161299999999,13100.731933962932,326.8262471683617,,,16,2026-09-04T04:41:41+00:00,0.1.0,cup
ompnn,256,tiled,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,228.33950808,159.06101444,0.0,151.09859432,99614.51601980001,98749.17197863999,16.923092280000002,77.72750528,0.0,0.0,232.19432676,0.0,99616.90687008001,5,1.4499866781364539,1.4689033202793793,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,232843.6964751979,93.47548010133202,99.9412437688976,9f4bbbab7ba4,5f219b6683f8,57.89303578299346,0.060490103194027256,784-512-256-10,True,99.6184600714012,train,60000,"{""blas"": ""tiled"", ""profile"": true}",5708.487702,5875,3976.525361,0,952800000,0.0,3777.464858,2490362.900495,,25,2468729.299466,423.077307,117510,1943.187632,0.0,0.0,0,5804.858169,0.0,2490422.671752,602.2980073873376,1,99.587372536,602.486022796821,2.359000528933739,,,16,2026-09-04T05:25:36+00:00,0.1.0,mnist-512-256
ompnn,256,cublas,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,223.78501512,21.3848864,0.0,146.06919268,789.78965452,63.870206360000005,17.322175480000002,77.42953972000001,0.0,0.0,239.92863875999998,0.0,791.2390206399999,5,179.6924837789896,182.03676629046018,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,1952.4516385110217,96.11465346534654,77.00990099009901,9f4bbbab7ba4,cc673cc64b2f,57.89303578299346,0.04140833340352401,784-512-256-10,True,0.8038479794049636,train,60000,"{""profile"": true}",5594.625378,5875,534.62216,0,952800000,0.0,3651.729817,19744.741363,,25,1596.755159,433.054387,117510,1935.738493,0.0,0.0,0,5998.215969,0.0,19780.975516,74640.9788134494,1,0.757980316,79157.72841784456,292.34383368601016,,,16,2026-09-04T05:25:59+00:00,0.1.0,mnist-512-256
ompnn,256,tiled,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,double,237.69281343999998,169.16149959999998,0.0,154.65773268,112599.61034952,111688.96931708,33.628434080000005,77.69380696,0.0,0.0,237.80674567999998,0.0,112602.82973432001,5,1.2836771915018068,1.3004241467841022,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,283457.28387366,100.65362225750577,99.9183747113164,9f4bbbab7ba4,c029729af146,28.94651789149673,0.4549956173985237,784-512-256-10,True,112.52473827240756,train,60000,"{""blas"": ""tiled"", ""profile"": true}",5942.320336,5875,4229.03749,0,1905600000,0.0,3866.443317,2814990.258738,,25,2792224.232927,840.710852,117510,1942.345174,0.0,0.0,0,5945.168642,0.0,2815070.743358,533.2160813806819,1,112.04939612250001,535.4781201534003,2.0884296520743373,,,16,2026-09-04T06:15:04+00:00,0.1.0,mnist-512-256
ompnn,256,cublas,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,double,221.97503644,21.04482324,0.0,148.20582000000002,1302.3486827200002,562.40617132,33.74188884,76.18805484,0.0,0.0,238.78688804,0.0,1303.8846330000001,5,106.22412777416422,107.6099362387156,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,3847.49115112205,113.89497005988024,83.13173652694611,9f4bbbab7ba4,58c22e5c89c2,28.94651789149673,0.0006634251913055778,784-512-256-10,True,1.3598176141967997,train,60000,"{""profile"": true}",5549.375911,5875,526.120581,0,1905600000,0.0,3705.1455,32558.717068,,25,14060.154283,843.547221,117510,1904.701371,0.0,0.0,0,5969.672201,0.0,32597.115825,44123.564346855484,1,1.2691762629999999,47274.75745423708,172.81729369185067,,,16,2026-09-04T06:15:42+00:00,0.1.0,mnist-512-256
ompnn,256,tiled,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,404.096928,299.74720983333333,0.0,323.65420616666665,68686.881726,67153.27033816667,15.7877955,84.60880083333333,0.0,0.0,405.7164475,0.0,68691.112664,2,1.3982564878692167,1.4181368316515846,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,38466.63742144301,93.34440769990128,98.9471865745311,9f4bbbab7ba4,51607c3c307c,39.36769759450172,0.02421096350008156,256-256-256-256-256-16,True,68.7283728570037,train,65536,"{""blas"": ""tiled"", ""profile"": true}",2424.581568,1536,1798.483259,0,213909504,0.0,1941.925237,412121.290356,,6,402919.622029,94.726773,52230,507.652805,0.0,0.0,0,2434.298685,0.0,412146.675984,953.5508739069705,1,68.667710763,954.3932551675008,3.7248081011991037,,,16,2026-09-04T06:23:52+00:00,0.1.0,sweep-w256-d4-b256
ompnn,256,cublas,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,392.00863499999997,32.02354616666667,0.0,308.84386316666667,1315.7112730000001,79.43523483333333,16.062969833333334,81.64042833333333,0.0,0.0,405.6965956666666,0.0,1317.8424714999999,2,71.54625254009758,72.56349373238038,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,736.8936486503396,92.9795,79.55,9f4bbbab7ba4,233cd4919007,39.36769759450172,0.002855348735465668,256-256-256-256-256-16,True,1.3431855594972149,train,65536,"{""profile"": true}",2352.05181,1536,192.141277,0,213909504,0.0,1853.063179,7894.267638,,6,476.611409,96.377819,52230,489.84257,0.0,0.0,0,2434.179574,0.0,7907.054829,48791.47154063481,1,1.30030424,50400.51242161603,190.59168570560473,,,16,2026-09-04T06:24:03+00:00,0.1.0,sweep-w256-d4-b256
ompnn,256,tiled,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,552.7354181666666,446.3529986666667,0.0,444.966809,944848.6753473333,942668.3752916666,16.008059499999998,98.5147095,0.0,0.0,621.7220608333333,0.0,944860.8098453333,2,1.3799927691443648,1.3933369740161554,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,580777.2067296107,102.44959745762712,99.99310542947428,9f4bbbab7ba4,49e60ef17359,79.17792963806632,16.858113081252668,256-1024-1024-1024-1024-16,True,950.8111479030049,train,65536,"{""blas"": ""tiled"", ""profile"": true}",3316.412509,1536,2678.117992,0,213909504,0.0,2669.800854,5669092.052084,,6,5656010.25175,96.048357,52230,591.088257,0.0,0.0,0,3730.332365,0.0,5669164.859072,68.92641103813133,1,946.860362534,69.21400725299314,0.2692437931177005,,,16,2026-09-04T08:15:23+00:00,0.1.0,sweep-w1024-d4-b256
ompnn,256,cublas,True,GNU 14.2.0 /usr/bin/g++-14,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,431.18051983333334,44.49921466666667,0.0,355.4441895,1848.2915935,297.10578,16.0199235,87.18088949999999,0.0,0.0,616.8610765,0.0,1855.9205353333334,2,696.4186977348751,703.1529024255864,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-8-ge91146e,1442.2377275793829,128.77607142857144,83.78571428571429,9f4bbbab7ba4,76b98640fc44,79.17792963806632,0.012635892242542468,256-1024-1024-1024-1024-16,True,1.8840856990136672,train,65536,"{""profile"": true}",2587.083119,1536,266.995288,0,213909504,0.0,2132.665137,11089.749561,,6,1782.63468,96.119541,52230,523.085337,0.0,0.0,0,3701.166459,0.0,11135.523212,34783.98038598169,1,1.847292943,35476.7771123348,135.87492338274097,,,16,2026-09-04T08:15:38+00:00,0.1.0,sweep-w1024-d4-b256
cudann,64,cublas,True,nvcc 12.9.86 /usr/local/cuda-12.9/bin/nvcc / host GNU 13.3.0,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,13.915203555555557,32.51339633333333,0.020462222222222222,12.382371333333333,279.83778622222223,140.690028,22.794586111111112,5.2087710000000005,0.011857777777777778,0.0,52.30110988888889,4.132920555555556,282.33974133333334,3,451.79917411158317,471.8316260702142,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-3-g7ff331c,290.56187636725866,108.85928571428572,62.857142857142854,476ccbc833c5,861318f80caf,24.563545832993224,0.0095275901743056,784-512-256-10,True,0.31971160700777546,train,60000,"{""profile"": true}",125.236832,8442,292.620567,6429960,571815072,0.18416,111.441342,2518.540076,,9,1266.210252,205.151275,168873,46.878939,0.10672,0.0,0,470.709989,37.196285,2541.057672,187669.13269601998,1,0.2434936775,246412.96897739777,2933.8941078144453,,,16,2026-09-03T23:59:57+00:00,0.1.0,mnist-512-256
cudann,256,cublas,True,nvcc 12.9.86 /usr/local/cuda-12.9/bin/nvcc / host GNU 13.3.0,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,6.220458666666667,9.701059555555554,0.006524444444444445,5.188547555555555,112.254576,50.74603422222222,23.097552,1.3156337777777778,0.010147555555555555,0.0,15.968618222222224,15.305570888888887,102.61740800000001,3,1003.6039423748392,1016.6970396545559,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-3-g7ff331c,120.82701816255636,118.91000000000001,59.0,476ccbc833c5,4d1abadd9e3a,57.89303578299346,0.0008134244902369692,784-512-256-10,True,0.14392673633604622,train,60000,"{""profile"": true}",55.984128,2115,87.309536,6429960,571713840,0.05872,46.696928,1010.291184,,9,456.714308,207.877968,42333,11.840704,0.091328,0.0,0,143.717564,137.750138,923.556672,416878.764345142,1,0.0790776875,758747.5291307678,1632.7751603518063,,,16,2026-09-04T00:00:00+00:00,0.1.0,mnist-512-256
cudann,1024,cublas,True,nvcc 12.9.86 /usr/local/cuda-12.9/bin/nvcc / host GNU 13.3.0,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,float,2.224622222222222,3.4197333333333333,0.01327288888888889,2.110136888888889,66.14046722222221,28.826050555555558,24.976074555555556,0.3409102222222222,0.011342222222222222,0.0,4.218324333333333,16.23034688888889,61.59090211111111,3,1390.8608058364864,1398.1094861967445,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-3-g7ff331c,100.5195866946748,133.174,34.4,476ccbc833c5,39db6d533fe5,87.61278113399811,0.011808538169134408,784-512-256-10,True,0.10385326798617218,train,60000,"{""profile"": true}",20.0216,531,30.7776,6429960,571688496,0.119456,18.991232,595.264205,,9,259.434455,224.784671,10653,3.068192,0.10208,0.0,0,37.964919,146.073122,554.318119,577738.1989364923,1,0.035768974999999995,1677431.3493747027,568.1092289542175,,,16,2026-09-04T00:00:02+00:00,0.1.0,mnist-512-256
cudann,64,cublas,True,nvcc 12.9.86 /usr/local/cuda-12.9/bin/nvcc / host GNU 13.3.0,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,double,20.06952177777778,38.06284788888889,0.007260444444444444,16.439968,1450.1771935555555,1072.681010222222,51.86159166666667,5.324064,0.015342222222222222,0.0,245.71558733333333,58.065158222222216,1227.530065111111,3,106.51707294487184,111.23996370875614,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-3-g7ff331c,1363.5786617541942,114.29881355932204,83.03389830508475,476ccbc833c5,b6a284b84bde,12.281772916496612,0.03526421833278914,784-512-256-10,True,1.3560778193253402,train,60000,"{""profile"": true}",180.625696,8442,342.565631,12859776,1143630144,0.065344,147.959712,13051.594742,,9,9654.129092,466.754325,168873,47.916576,0.13808,0.0,0,2211.440286,522.586424,11047.770586,44245.24842523454,1,1.172705864,51163.7247172493,691.7007170478333,,,16,2026-09-04T00:00:19+00:00,0.1.0,mnist-512-256
cudann,256,cublas,True,nvcc 12.9.86 /usr/local/cuda-12.9/bin/nvcc / host GNU 13.3.0,NVIDIA GeForce GTX 1080 Ti,gpu,13.0,double,7.000760888888888,77.04061844444443,0.007751111111111111,4.862791111111111,922.0581166666666,623.8712352222223,79.62300633333334,1.380327111111111,0.01707011111111111,0.0,128.25455633333334,113.92097655555555,648.4109472222221,3,188.19749764577037,190.6527372482021,189165a3ebfc25a50f6c29f2ff77fabb0e5ef554,v0.1.0-3-g7ff331c,883.6864738817098,132.5469696969697,75.0,476ccbc833c5,d01124e612eb,28.94651789149673,0.015964885339296186,784-512-256-10,True,0.7675205133273266,train,60000,"{""profile"": true}",63.006848,2115,693.365566,12859776,1143427680,0.06976,43.76512,8298.52305,,9,5614.841117,716.607057,42333,12.422944,0.153631,0.0,0,1154.291007,1025.288789,5835.698525,78173.80637800833,1,0.5672052635,105781.8110321538,306.18074164719934,,,16,2026-09-04T00:00:29+00:00,0.1.0,mnist-512-256
